year,city,state,shape,latitude,longitude
1981,Sherwood,OR,Other,45.3566667,-122.8388889
1981,Broken Arrow,OK,Sphere,36.0525,-95.7905556
1981,Delmar,DE,Formation,38.4563889,-75.5775
1981,West Jefferson,OH,Pyramid,41.7386111,-80.77
1982,Swartz Creek,MI,Sphere,42.9572222,-83.8305556
1982,Pearlington,MS,Formation,30.2463889,-89.6111111
1982,Pearlington,MS,Formation,30.2463889,-89.6111111
1982,Van Nuys,CA,Disk,34.1866667,-118.4480556
1982,Lake City,FL,Other,30.1894444,-82.6394444
1982,Smithfield,RI,Sphere,41.9219444,-71.55
1982,Barton,VT,Rectangle,44.7480556,-72.1766667
1982,North Hudson,NY,Disk,43.9525,-73.7288889
1982,Hampton,VA,Chevron,37.0297222,-76.3455556
1982,Omaha,NE,Disk,41.2586111,-95.9375
1982,Orem,UT,Pyramid,40.2969444,-111.6938889
1982,Dilworth,MN,Other,46.8766667,-96.7030556
1982,New Haven,CT,Pyramid,41.3080556,-72.9286111
1982,Woolwich,ME,Other,43.9186111,-69.8016667
1982,Oxnard (Between Port Hueneme And Point Mugu),CA,Sphere,34.1975,-119.1761111
1982,Marksville,LA,Sphere,31.1277778,-92.0661111
1982,Fremont,OH,Formation,41.3502778,-83.1219444
1982,Orange County,NC,Sphere,35.1294444,-78.5225
1982,Surfside,FL,Diamond,25.8780556,-80.1258333
1983,Ayer,MA,Other,42.5611111,-71.5902778
1983,Tarboro,NC,Disk,35.8966667,-77.5361111
1983,California Valley,CA,Disk,35.32,-120.0058333
1983,California Valley (Cattle Country&#44 Not Too Distant Airbase),CA,Disk,35.32,-120.0058333
1983,Orange,MA,Diamond,42.5902778,-72.3102778
1983,Rochester,NH,Diamond,43.3044444,-70.9761111
1983,Crosby,TX,Cylinder,29.9116667,-95.0619444
1983,Citrus Heights,CA,Disk,38.7072222,-121.28
1983,Gibsonville,NC,Formation,36.1055556,-79.5425
1983,Kingston,NY,Pyramid,41.9269444,-73.9977778
1983,Virginia Beach,VA,Formation,36.8527778,-75.9783333
1983,Sutherland,NE,Other,41.1569444,-101.1258333
1984,Houston,TX,Sphere,29.7630556,-95.3630556
1984,Traverse City,MI,Other,44.7630556,-85.6205556
1984,White Plains,NY,Formation,41.0338889,-73.7633333
1984,Waldport,OR,Formation,44.4269444,-124.0675
1984,Chatsworth,CA,Formation,34.2572222,-118.6002778
1984,Acton,ME,Pyramid,43.5341667,-70.9102778
1984,New Castle,DE,Other,39.6619444,-75.5666667
1984,Quincy,CA,Other,39.9369444,-120.9461111
1984,Skowhegan,ME,Disk,44.765,-69.7197222
1984,Albuquerque,NM,Disk,35.0844444,-106.6505556
1984,Strafford,MO,Sphere,37.2683333,-93.1169444
1984,Uvalde,TX,Sphere,29.2094444,-99.7858333
1984,New Boston,TX,Sphere,33.4597222,-94.4152778
1984,Allendale,MI,Formation,42.9722222,-85.9536111
1984,Columbus,OH,Formation,39.9611111,-82.9988889
1984,Augusta,GA,Sphere,33.4708333,-81.975
1984,Edgartown,MA,Pyramid,41.3888889,-70.5138889
1984,Honey Grove,TX,Disk,33.5833333,-95.9097222
1984,Alvarado,TX,Sphere,32.4063889,-97.2113889
1984,Jasper (Rural Part Of),FL,Other,30.5180556,-82.9483333
1984,North Platte,NE,Other,41.1238889,-100.765
1984,Columbus,WI,Cylinder,43.3380556,-89.0152778
1984,Williamstown,MA,Pyramid,42.7119444,-73.2041667
1985,Brandon,FL,Pyramid,27.9375,-82.2861111
1985,Holton,MI,Formation,43.4133333,-86.0794444
1985,Monroe,NC,Sphere,34.9852778,-80.5497222
1985,Jefferson,OH,Pyramid,41.7386111,-80.77
1985,Lawrence,KS,Sphere,38.9716667,-95.235
1985,Swansboro,NC,Disk,34.6875,-77.1194444
1985,San Ramon,CA,Disk,37.78,-121.9769444
1985,Cleveland (Massilon Rd.&#44  Montrose Area),OH,Diamond,41.4994444,-81.6955556
1985,Hixson,TN,Other,35.1405556,-85.2327778
1985,Hartford City,IN,Pyramid,40.4511111,-85.37
1985,Camden,SC,Disk,34.2463889,-80.6072222
1985,Throop,PA,Sphere,41.4513889,-75.6122222
1985,Moorestown,NJ,Sphere,39.9669444,-74.9430556
1985,New York City,NY,Sphere,40.7141667,-74.0063889
1985,Hawthorne,CA,Pyramid,33.9163889,-118.3516667
1985,North Hollywood,CA,Sphere,34.1722222,-118.3780556
1985,New York City,NY,Disk,40.7141667,-74.0063889
1985,Sacramento,CA,Formation,38.5816667,-121.4933333
1985,Vernon Valley,NJ,Other,41.2366667,-74.4875
1985,Holly,MI,Other,42.7919444,-83.6277778
1985,Largo,FL,Other,27.9091667,-82.7875
1985,Cedar Grove,WI,Sphere,43.5697222,-87.8233333
1985,Big Cane (Plaucheville Area),LA,Formation,30.8202778,-92.0094444
1985,South Milwaukee,WI,Formation,42.9105556,-87.8605556
1985,Patterson,NY,Cylinder,41.5136111,-73.6066667
1986,Klamath Falls,OR,Sphere,42.225,-121.7805556
1986,Wheeling,WV,Formation,40.0638889,-80.7211111
1986,San Jose,CA,Formation,37.3394444,-121.8938889
1986,Orangeburg,SC,Cylinder,33.4916667,-80.8558333
1986,Salem,OR,Cylinder,44.9430556,-123.0338889
1986,Pinson,AL,Sphere,33.6888889,-86.6833333
1986,Bellevue (Yarrow Point),WA,Disk,47.6105556,-122.1994444
1986,Knoxville,TN,Disk,35.9605556,-83.9208333
1986,Petaluma,CA,Disk,38.2325,-122.6355556
1986,Ridgecrest,CA,Disk,35.6225,-117.67
1986,Onyx,CA,Sphere,35.6902778,-118.2197222
1986,Bartlesville,OK,Other,36.7472222,-95.9805556
1986,Selma,NC,Formation,35.5363889,-78.2847222
1986,Decatur City,IA,Pyramid,40.7419444,-93.8336111
1986,Riverdale,GA,Other,33.5725,-84.4133333
1986,Cresson,PA,Disk,40.4597222,-78.5919444
1986,Grass Valley (Outside Of),CA,Disk,39.2191667,-121.06
1986,Martinsburg,WV,Sphere,39.4561111,-77.9641667
1986,Girdwood,AK,Sphere,60.9425,-149.1663889
1986,Savannah,GA,Formation,32.0833333,-81.1
1986,Plains,MT,Other,47.4602778,-114.8819444
1986,Crestwood,KY,Sphere,38.3241667,-85.4725
1986,New Windsor,MD,Pyramid,39.5419444,-77.1083333
1987,Minnetonka,MN,Formation,44.9133333,-93.5030556
1987,Otto,MO,Sphere,38.3708333,-90.5002778
1987,Roseburg (7 Miles Northwest Of),OR,Sphere,43.2166667,-123.3405556
1987,Alstead,NH,Sphere,43.1488889,-72.3611111
1987,Louisburg,NC,Pyramid,36.0988889,-78.3013889
1987,Raleigh,NC,Pyramid,35.7719444,-78.6388889
1987,Burnet,TX,Disk,30.7580556,-98.2280556
1987,Bolingbrook,IL,Pyramid,41.6986111,-88.0683333
1987,Itta Bena,MS,Sphere,33.495,-90.3197222
1987,Osawatomie,KS,Other,38.4972222,-94.9502778
1987,Yonkers,NY,Rectangle,40.9311111,-73.8991667
1987,Eastchester,NY,Pyramid,40.8883333,-73.8286111
1987,Baker,MT,Formation,46.3669444,-104.2841667
1987,Portsmouth,NH,Cylinder,43.0716667,-70.7630556
1987,Jackson,WI,Formation,43.3238889,-88.1666667
1987,Las Cruces,NM,Other,32.3122222,-106.7777778
1987,Kerens,TX,Sphere,32.1330556,-96.2275
1987,Pleasant Hill,CA,Sphere,37.9480556,-122.0597222
1987,Omaha (Near),AR,Pyramid,36.4522222,-93.1883333
1987,Wytheville,VA,Formation,36.9483333,-81.085
1987,El Centro (Approaching From West),CA,Sphere,32.7919444,-115.5622222
1987,Dallas,NC,Formation,35.3163889,-81.1763889
1987,Daytona Beach,FL,Cylinder,29.2105556,-81.0230556
1987,Lyons,CO,Sphere,40.2247222,-105.2708333
1987,San Diego,CA,Formation,32.7152778,-117.1563889
1987,St. Petersburg,FL,Rectangle,27.7705556,-82.6794444
1987,Reedsville,WI,Pyramid,44.1536111,-87.9566667
1987,Crivitz,WI,Other,45.2325,-88.0075
1987,Anchorage,AK,Formation,61.2180556,-149.9002778
1987,Castro Valley,CA,Sphere,37.6941667,-122.0852778
1987,Uvalde,TX,Sphere,29.2094444,-99.7858333
1987,Knoxville,TN,Chevron,35.9605556,-83.9208333
1987,Firebaugh,CA,Pyramid,36.8588889,-120.455
1988,Milwaukee,WI,Pyramid,43.0388889,-87.9063889
1988,New Gloucester,ME,Other,43.9627778,-70.2830556
1988,Boulder,CO,Formation,40.015,-105.27
1988,Seattle (Ballard Area),WA,Other,47.6063889,-122.3308333
1988,Greers Ferry (Greers Ferry Lake),AR,Sphere,35.5769444,-92.1772222
1988,Bremerton,WA,Sphere,47.5675,-122.6313889
1988,Tacoma,WA,Sphere,47.2530556,-122.4430556
1988,Pilot Knob,MO,Cylinder,37.6211111,-90.6402778
1988,Belle,MO,Other,38.2858333,-91.7202778
1988,Loveland,CO,Chevron,40.3977778,-105.0744444
1988,Odessa,TX,Sphere,31.8455556,-102.3672222
1988,Big Spring,TX,Other,32.2502778,-101.4783333
1988,Philadelphia,PA,Sphere,39.9522222,-75.1641667
1988,Charlotte,MI,Pyramid,42.5636111,-84.8358333
1988,Spokane,WA,Other,47.6588889,-117.425
1988,Fishkill,NY,Formation,41.5355556,-73.8994444
1988,New York City (Queens),NY,Sphere,40.7141667,-74.0063889
1988,Green River,UT,Pyramid,38.9952778,-110.1611111
1988,Miami,FL,Formation,25.7738889,-80.1938889
1988,Miami,FL,Other,25.7738889,-80.1938889
1988,Tacoma,WA,Disk,47.2530556,-122.4430556
1988,Tryon (North Of),OK,Pyramid,35.8697222,-96.9636111
1988,Williamsfield,IL,Other,40.9225,-90.0144444
1988,Clackamas,OR,Cylinder,45.4077778,-122.5691667
1988,Sweetwater,TX,Other,32.4708333,-100.4055556
1988,Dexter,NY,Disk,44.0077778,-76.0447222
1988,Dexter,NY,Disk,44.0077778,-76.0447222
1988,Dexter,NY,Disk,44.0077778,-76.0447222
1988,Stockton,CA,Pyramid,37.9577778,-121.2897222
1988,Tecumseh,OK,Other,35.2577778,-96.9363889
1988,Anaheim,CA,Sphere,33.8352778,-117.9136111
1988,Anaheim,CA,Disk,33.8352778,-117.9136111
1988,Sunnyvale,CA,Other,37.3688889,-122.0352778
1988,Roselle,IL,Pyramid,41.9847222,-88.0797222
1988,Kenner,LA,Sphere,29.9938889,-90.2416667
1988,Cambridge,MA,Sphere,42.375,-71.1061111
1989,Calabasas,CA,Disk,34.1577778,-118.6375
1989,Centralia,WA,Pyramid,46.7163889,-122.9530556
1989,Kewanee,IL,Sphere,41.2455556,-89.9247222
1989,Kewanee,IL,Sphere,41.2455556,-89.9247222
1989,Mackay,ID,Disk,43.9147222,-113.6125
1989,Winchester (Near),KY,Sphere,37.99,-84.1797222
1989,Jacksonville,IL,Sphere,39.7338889,-90.2288889
1989,Pawling,NY,Sphere,41.5619444,-73.6030556
1989,Carmichael,CA,Rectangle,38.6172222,-121.3272222
1989,Orono,ME,Disk,44.8830556,-68.6725
1989,Hampton,VA,Cylinder,37.0297222,-76.3455556
1989,Morgantown,WV,Pyramid,39.6294444,-79.9561111
1989,Batesville,AR,Disk,35.7697222,-91.6408333
1989,Bloomingdale,NJ,Sphere,41.0019444,-74.3269444
1989,Mint Hill,NC,Pyramid,35.1794444,-80.6475
1989,Glennallen,AK,Other,62.1091667,-145.5463889
1989,Tucson,AZ,Sphere,32.2216667,-110.9258333
1989,San Jose,CA,Pyramid,37.3394444,-121.8938889
1989,San Jose,CA,Formation,37.3394444,-121.8938889
1989,Wallingford,CT,Sphere,41.4569444,-72.8236111
1989,Forest City,NC,Disk,35.3338889,-81.8652778
1989,Shasta Lake,CA,Diamond,40.6805556,-122.3697222
1989,Newfoundland,PA,Other,41.3072222,-75.3202778
1989,Diamond Bar (On The 57),CA,Other,34.0286111,-117.8094444
1989,West Palm Beach,FL,Cylinder,26.7052778,-80.0366667
1989,Fayetteville,NC,Sphere,35.0525,-78.8786111
1989,De Soto,MO,Sphere,38.1394444,-90.555
1989,El Jebel,CO,Other,39.395,-107.0897222
1989,Harrison,NY,Other,40.9688889,-73.7130556
1989,Jackson,NJ,Sphere,39.7763889,-74.8627778
1989,San Diego,CA,Formation,32.7152778,-117.1563889
1989,Phoenix,AZ,Formation,33.4483333,-112.0733333
1989,Sapulpa,OK,Pyramid,35.9986111,-96.1138889
1989,Dexter,NY,Disk,44.0077778,-76.0447222
1989,San Antonio,TX,Diamond,29.4238889,-98.4933333
1989,Currituck County,NC,Disk,36.4497222,-76.0158333
1989,Wagoner,OK,Formation,35.9594444,-95.3691667
1989,Cooper City,FL,Pyramid,26.0569444,-80.2719444
1989,Tallahassee,FL,Sphere,30.4380556,-84.2808333
1989,Davis,CA,Pyramid,38.545,-121.7394444
1990,Ashburn,GA,Pyramid,31.7058333,-83.6533333
1990,Pateros,WA,Sphere,48.0511111,-119.9022222
1990,San Pedro,CA,Formation,33.7358333,-118.2913889
1990,Jamestown,NY,Formation,42.0969444,-79.2355556
1990,Rising Sun,MD,Sphere,39.6977778,-76.0630556
1990,Reidsville,GA,Sphere,32.0866667,-82.1180556
1990,Endwell,NY,Formation,42.1127778,-76.0213889
1990,North Windham,ME,Sphere,43.8341667,-70.4388889
1990,Las Vegas (North Of),NV,Formation,36.175,-115.1363889
1990,Prineville (30 Miles East Of),OR,Formation,44.3,-120.8333333
1990,Omaha (Lavista/Ralston),NE,Cylinder,41.2586111,-95.9375
1990,Auburn,WA,Sphere,47.3075,-122.2272222
1990,Austin,TX,Other,30.2669444,-97.7427778
1990,Flagler Beach,FL,Pyramid,29.4747222,-81.1272222
1990,Forest City,NC,Disk,35.3338889,-81.8652778
1990,Almont,MI,Sphere,42.9205556,-83.045
1990,Glencoe,OK,Other,36.2286111,-96.9252778
1990,Wells (30 Miles North Of),NV,Cylinder,41.1116667,-114.9636111
1990,Paragould,AR,Disk,36.0583333,-90.4972222
1990,Friendship,MD,Disk,38.7366667,-76.5897222
1990,Fresno,CA,Other,36.7477778,-119.7713889
1990,Americus,IN,Sphere,40.5258333,-86.7580556
1990,Traverse City,MI,Formation,44.7630556,-85.6205556
1990,Lowell,MA,Formation,42.6333333,-71.3166667
1990,Stanton,DE,Formation,39.7155556,-75.6411111
1990,New London,NH,Other,43.4138889,-71.9855556
1990,Rockledge,FL,Formation,28.3505556,-80.7255556
1990,Wylie (Just Off The Main Highway),TX,Pyramid,33.015,-96.5386111
1990,Furnace Creek (Death Valley),CA,Other,36.4580556,-116.87
1990,Kilgore,TX,Formation,32.3861111,-94.8755556
1990,Hallowell,ME,Sphere,44.2858333,-69.7913889
1990,Kenton,MI,Cylinder,46.4855556,-88.8938889
1990,Roanoke,VA,Formation,37.2708333,-79.9416667
1990,Canal Fulton,OH,Other,40.8897222,-81.5977778
1991,Frisco,NC,Other,35.235,-75.6288889
1991,Harrisburg,PA,Pyramid,40.2736111,-76.8847222
1991,Easley,SC,Other,34.8297222,-82.6016667
1991,Wilmington,CA,Sphere,33.78,-118.2616667
1991,Maryville,TN,Cylinder,35.7563889,-83.9705556
1991,Little Rock,AR,Pyramid,34.7463889,-92.2894444
1991,Mckenzie,TN,Disk,36.1325,-88.5186111
1991,Las Vegas,NV,Cylinder,36.175,-115.1363889
1991,Lafayette,GA,Other,34.7047222,-85.2819444
1991,Snyder,TX,Disk,32.7177778,-100.9172222
1991,Los Angeles,CA,Sphere,34.0522222,-118.2427778
1991,Boulder (10 Miles West),CO,Sphere,40.015,-105.27
1991,Willow Grove,PA,Other,40.1438889,-75.1161111
1991,Canton,MS,Formation,32.6125,-90.0366667
1991,Salem,MO,Pyramid,37.6455556,-91.5358333
1991,Niles,MI,Pyramid,41.8297222,-86.2541667
1991,Britton,MI,Pyramid,41.9866667,-83.8311111
1991,Bremen,GA,Disk,33.7211111,-85.1455556
1991,Colorado Springs,CO,Pyramid,38.8338889,-104.8208333
1991,Pensacola,FL,Disk,30.4211111,-87.2169444
1991,Pasadena,TX,Other,29.6908333,-95.2088889
1991,Colorado Springs,CO,Pyramid,38.8338889,-104.8208333
1991,Helena,AR,Pyramid,34.5294444,-90.5916667
1991,Yeehaw Junction,FL,Pyramid,27.7,-80.9044444
1991,Fulton,KY,Formation,36.5041667,-88.8741667
1991,Salem,MO,Pyramid,37.6455556,-91.5358333
1992,Panama City,FL,Formation,30.1586111,-85.6602778
1992,Stafford,TX,Other,29.6158333,-95.5575
1992,Seymour,TN,Cylinder,35.8905556,-83.7247222
1992,Weatherford,TX,Other,32.7591667,-97.7969444
1992,Albuquerque,NM,Sphere,35.0844444,-106.6505556
1992,Dublin (Near Warner Robins),GA,Pyramid,32.5402778,-82.9038889
1992,Springfield,MO,Sphere,37.2152778,-93.2980556
1992,Longview,TX,Other,32.5005556,-94.7402778
1992,Wilsonville,OR,Formation,45.3,-122.7725
1992,Gardnerville,NV,Formation,38.9413889,-119.7486111
1992,Lubbock,TX,Cylinder,33.5777778,-101.8547222
1992,Cincinnati,OH,Formation,39.1619444,-84.4569444
1992,Pittsburgh,PA,Disk,40.4405556,-79.9961111
1992,New York City (Jamaica) (Queens),NY,Disk,40.7141667,-74.0063889
1992,Oak Creek,CO,Other,40.275,-106.9577778
1992,Orange Park,FL,Sphere,30.1658333,-81.7066667
1992,Medway,OH,Disk,39.8819444,-84.0097222
1992,Memphis (Frayser),TN,Sphere,35.1494444,-90.0488889
1992,Osterville,MA,Rectangle,41.6283333,-70.3875
1992,Jackson,MI,Sphere,42.2458333,-84.4013889
1992,West Chester,OH,Sphere,39.0875,-81.9227778
1992,Seminole,TX,Rectangle,32.7188889,-102.6444444
1992,Walla Walla,WA,Pyramid,46.0647222,-118.3419444
1992,Sage,CA,Sphere,33.5816667,-116.9313889
1992,San Jose,IL,Formation,40.3055556,-89.6027778
1992,Fish Creek,WI,Pyramid,45.1277778,-87.2469444
1992,New York City (Brooklyn),NY,Formation,40.7141667,-74.0063889
1992,Seattle,WA,Other,47.6063889,-122.3308333
1993,Peoria,IL,Formation,40.6936111,-89.5888889
1993,Carthage,TN,Other,36.2522222,-85.9516667
1993,Tempe,AZ,Pyramid,33.4147222,-111.9086111
1993,Delaware,OH,Formation,40.2986111,-83.0680556
1993,Pryor,MT,Formation,45.4297222,-108.5325
1993,Butte,MT,Sphere,46.0038889,-112.5338889
1993,Sulphur,LA,Sphere,30.2363889,-93.3772222
1993,Garden Grove,CA,Rectangle,33.7738889,-117.9405556
1993,Portsmouth,NH,Formation,43.0716667,-70.7630556
1993,Owensboro,KY,Sphere,37.7741667,-87.1133333
1993,Moss Bluff,LA,Disk,30.3025,-93.1905556
1993,Lihue,HI,Disk,21.9811111,-159.3711111
1993,Wanakah,NY,Pyramid,42.7461111,-78.9033333
1993,Eden,NY,Sphere,42.6522222,-78.8972222
1993,Cape Coral,FL,Pyramid,26.5625,-81.9497222
1993,Ithaca,NY,Other,42.4405556,-76.4969444
1993,Albuquerque,NM,Pyramid,35.0844444,-106.6505556
1993,Sacramento,CA,Pyramid,38.5816667,-121.4933333
1993,Trio,SC,Sphere,33.4858333,-79.7177778
1993,Albuquerque,NM,Cylinder,35.0844444,-106.6505556
1993,Rome City,IN,Sphere,41.4961111,-85.3766667
1993,Encinal (Northeast Of),TX,Rectangle,28.0408333,-99.3541667
1993,Gordon,NE,Pyramid,42.8047222,-102.2027778
1993,Elkton,MD,Pyramid,39.6066667,-75.8336111
1993,Evansville,IN,Pyramid,37.9747222,-87.5558333
1993,Brookfield,WI,Pyramid,43.0605556,-88.1063889
1993,Fairbanks,AK,Cylinder,64.8377778,-147.7163889
1993,Baton Rouge,LA,Pyramid,30.4505556,-91.1544444
1993,Harlowton (In General Vicinity Of Malmstrom Afb),MT,Formation,46.4355556,-109.8336111
1994,Burnt Hills,NY,Rectangle,42.9097222,-73.8955556
1994,Pinebergen,AR,Formation,34.1027778,-91.9922222
1994,Jackson,NJ,Pyramid,39.7763889,-74.8627778
1994,Riverside,CA,Chevron,33.9533333,-117.3952778
1994,Pawnee,OK,Pyramid,36.3377778,-96.8036111
1994,New York City,NY,Disk,40.7141667,-74.0063889
1994,Chicopee,MA,Other,42.1486111,-72.6083333
1994,Santa Barbara,CA,Pyramid,34.4208333,-119.6972222
1994,Warsaw,MO,Cylinder,38.2430556,-93.3816667
1994,Las Vegas,NV,Sphere,36.175,-115.1363889
1994,Fredericksburg,PA,Disk,40.4436111,-76.4286111
1994,Schenectady,NY,Other,42.8141667,-73.94
1994,Monticello,KY,Chevron,36.8297222,-84.8491667
1994,Okeechobee,FL,Disk,27.2436111,-80.83
1994,Farmington,MO,Cylinder,37.7808333,-90.4216667
1994,Goodlettsville,TN,Other,36.3230556,-86.7133333
1994,Citra,FL,Sphere,29.4116667,-82.11
1994,Cornersville,TN,Sphere,35.3613889,-86.8397222
1994,Stone Ridge,NY,Sphere,41.8530556,-74.1394444
1994,Sphereville,OH,Disk,39.6005556,-82.9461111
1994,Ithaca,NY,Formation,42.4405556,-76.4969444
1994,Neah Bay,WA,Sphere,48.3683333,-124.6236111
1994,Oxley,AR,Sphere,35.8422222,-92.4569444
1994,Angola,IN,Disk,41.6347222,-84.9994444
1994,Pittsburgh,PA,Formation,40.4405556,-79.9961111
1994,Molalla (Near),OR,Other,45.1475,-122.5758333
1994,Marshall,TX,Disk,32.5447222,-94.3672222
1994,Kannapolis,NC,Formation,35.4872222,-80.6219444
1994,Berkshire,NY,Pyramid,42.3041667,-76.1869444
1994,Medina,OH,Sphere,41.1383333,-81.8638889
1994,Plant City,FL,Disk,28.0183333,-82.1130556
1994,Stone Ridge,NY,Pyramid,41.8530556,-74.1394444
1994,Stone Ridge,NY,Formation,41.8530556,-74.1394444
1994,Taunton,MA,Sphere,41.9,-71.0902778
1994,Bingen,WA,Sphere,45.715,-121.4633333
1994,Berkeley,CA,Formation,37.8716667,-122.2716667
1994,Charlotte,NC,Disk,35.2269444,-80.8433333
1994,Reston,VA,Pyramid,38.9686111,-77.3413889
1994,San Antonio,TX,Other,29.4238889,-98.4933333
1994,Spring Hill,FL,Sphere,28.5555556,-82.4505556
1994,Spring Valley,CA,Formation,32.7447222,-116.9980556
1994,White Pine,TN,Sphere,36.1075,-83.2869444
1994,Sphereville,OH,Sphere,39.6005556,-82.9461111
1994,Hialeah,FL,Sphere,25.8572222,-80.2783333
1994,San Antonio,TX,Sphere,29.4238889,-98.4933333
1994,Vidor,TX,Other,30.1313889,-94.0152778
1994,Plymouth,IN,Pyramid,41.3436111,-86.3097222
1994,Plymouth,IN,Diamond,41.3436111,-86.3097222
1994,Trezevant,TN,Pyramid,36.0113889,-88.6227778
1994,Ypsilanti (Pittsfield Township),MI,Other,42.2411111,-83.6130556
1994,Lower Lake (Near),CA,Disk,38.9105556,-122.6091667
1994,St. Florian,AL,Disk,34.8733333,-87.6233333
1994,San Diego,CA,Other,32.7152778,-117.1563889
1994,Lucedale,MS,Disk,30.925,-88.59
1994,Mountain City,TN,Pyramid,36.4744444,-81.805
1994,Atlanta,GA,Formation,33.7488889,-84.3880556
1994,Portsmouth,VA,Formation,36.8352778,-76.2986111
1994,Liberty,KY,Sphere,37.3183333,-84.9394444
1994,Coram,NY,Other,40.8686111,-73.0019444
1994,Petoskey,MI,Pyramid,45.3733333,-84.9552778
1994,El Segundo,CA,Other,33.9191667,-118.4155556
1994,Ringwood,NJ,Other,41.1133333,-74.2458333
1994,Cedar Key,FL,Chevron,29.1383333,-83.0352778
1994,Glendale,CA,Sphere,34.1425,-118.2541667
1995,Ashland,KY,Disk,38.4783333,-82.6380556
1995,Williamsburg,PA,Rectangle,40.4619444,-78.2
1995,Tinley Park,IL,Other,41.5733333,-87.7844444
1995,Wantagh,NY,Pyramid,40.6836111,-73.5105556
1995,Dover,NH,Pyramid,43.1977778,-70.8741667
1995,Pueblo,CO,Pyramid,38.2544444,-104.6086111
1995,New York City,NY,Formation,40.7141667,-74.0063889
1995,Belmont,MI,Pyramid,43.0755556,-85.6091667
1995,Santee,CA,Formation,32.8383333,-116.9730556
1995,Fostoria,OH,Diamond,41.1569444,-83.4169444
1995,Hawesville,KY,Cylinder,37.9,-86.755
1995,Lawton,OK,Sphere,34.6086111,-98.39
1995,Westminster,SC,Other,34.6647222,-83.0966667
1995,Emporia,VA,Formation,36.6858333,-77.5427778
1995,Evansville,IN,Other,37.9747222,-87.5558333
1995,Chatsworth,CA,Sphere,34.2572222,-118.6002778
1995,Brooksville,FL,Sphere,28.555,-82.3880556
1995,Ponte Vedra Beach,FL,Other,30.2394444,-81.3858333
1995,Tonopah (10 East Bound M.M. 89),NV,Chevron,38.0672222,-117.2291667
1995,Colorado Springs,CO,Other,38.8338889,-104.8208333
1995,Clayton,GA,Sphere,34.8780556,-83.4011111
1995,Medford,OR,Sphere,42.3266667,-122.8744444
1995,Simi Valley,CA,Formation,34.2694444,-118.7805556
1995,Franklinton,NC,Sphere,36.1016667,-78.4583333
1995,Rochester,NY,Disk,43.1547222,-77.6158333
1995,Utica,NY,Disk,43.1008333,-75.2330556
1995,Center Valley,PA,Pyramid,40.5291667,-75.3936111
1995,Puyallup,WA,Formation,47.1855556,-122.2916667
1995,Antelope,CA,Other,38.7083333,-121.3288889
1995,Tacoma,WA,Formation,47.2530556,-122.4430556
1995,Rockdale County,GA,Sphere,33.7869444,-84.435
1995,Slidell,LA,Formation,30.275,-89.7811111
1995,Jacksonville (In Mandarin),FL,Pyramid,30.3319444,-81.6558333
1995,Cleveland Heights,OH,Sphere,41.52,-81.5563889
1995,Embarrass,MN,Disk,47.6591667,-92.1977778
1995,Brownsville,TX,Sphere,25.9013889,-97.4972222
